185.3333333333,39.8666666667,17.4,9.3333333333
179.6666666667,41.1333333333,18.4666666667,8.3666666667
276.5,44.2,6.2,5.6333333333
184.5,40.0333333333,12.3,11.5666666667
191.3666666667,50.3,19.9666666667,2.5
192.5333333333,46.2,17.3,8.1666666667
